HOLEID,FROM,TO,DOMAIN,ROCKTYPE,WEATH
MRV115,235,236,D3,AvT,PM
MRV115,236,237,D3,AvT,PM
MRV115,237,238,D3,AvT,PM
MRV115,238,239,D3,AvT,PM
MRV115,239,240,D3,AvT,PM
MRV115,240,241,D3,AvT,PM
MRV115,241,242,D3,AvT,PM
MRV115,242,243,D3,AvT,PM
MRV115,243,244,D3,AvT,PM
MRV115,244,245,D3,AvT,PM
MRV115,245,246,D3,AvT,PM
MRV115,246,247,D3,AvT,PM
MRV115,247,248,D3,AvT,PM
MRV115,248,249,D3,AvT,PM
MRV115,249,250,D3,AvT,PM
MRV116,0,1,I1,QzP,OX
MRV116,1,2,I1,QzP,OX
MRV116,2,3,I1,QzP,OX
MRV116,3,4,I1,QzP,OX
MRV116,4,5,I1,QzP,OX
MRV116,5,6,I1,QzP,OX
MRV116,6,7,I1,QzP,OX
MRV116,7,8,I1,QzP,OX
MRV116,8,9,I1,QzP,OX
MRV116,9,10,I1,QzP,OX
MRV116,10,11,I1,QzP,OX
MRV116,11,12,I1,QzP,OX
MRV116,12,13,I1,QzP,OX
MRV116,13,14,I1,QzP,OX
MRV116,14,15,I1,QzP,OX
MRV116,15,16,I1,QzP,OX
MRV116,16,17,I1,QzP,OX
MRV116,17,18,I1,QzP,OX
MRV116,18,19,I1,QzP,OX
MRV116,19,20,I1,QzP,OX
MRV116,20,21,I1,QzP,OX
MRV116,21,22,I1,QzP,OX
MRV116,22,23,I1,QzP,OX
MRV116,23,24,I1,QzP,OX
MRV116,24,25,I1,QzP,OX
MRV116,25,26,I1,QzP,OX
MRV116,26,27,I1,QzP,OX
MRV116,27,28,I1,QzP,OX
MRV116,28,29,I1,QzP,OX
MRV116,29,30,I1,QzP,OX
MRV116,30,31,I1,QzP,OX
MRV116,31,32,I1,QzP,OX
MRV116,32,33,I1,QzP,MX
MRV116,33,34,I1,QzP,MX
MRV116,34,35,I1,QzP,MX
MRV116,35,36,I1,QzP,MX
MRV116,36,37,I1,QzP,MX
MRV116,37,38,I1,QzP,MX
MRV116,38,39,I1,QzP,MX
MRV116,39,40,I1,QzP,MX
MRV116,40,41,I1,QzP,MX
MRV116,41,42,I1,QzP,MX
MRV116,42,43,I1,QzP,MX
MRV116,43,44,I1,QzP,MX
MRV116,44,45,I1,QzP,MX
MRV116,45,46,I1,QzP,MX
MRV116,46,47,I1,QzP,MX
MRV116,47,48,I1,QzP,MX
MRV116,48,49,I1,QzP,MX
MRV116,49,50,I1,QzP,MX
MRV116,50,51,I1,QzP,MX
MRV116,51,52,I1,QzP,MX
MRV116,52,53,I1,QzP,MX
MRV116,53,54,I1,QzP,MX
MRV116,54,55,I1,QzP,MX
MRV116,55,56,I1,QzP,MX
MRV116,56,57,I1,QzP,MX
MRV116,57,58,I1,QzP,MX
MRV116,58,59,I1,QzP,MX
MRV116,59,60,I1,QzP,MX
MRV116,60,61,I1,QzP,MX
MRV116,61,62,I1,QzP,MX
MRV116,62,63,I1,QzP,MX
MRV116,63,64,I1,QzP,MX
MRV116,64,65,I1,QzP,MX
MRV116,65,66,I1,QzP,MX
MRV116,66,67,I1,QzP,MX
MRV116,67,68,I1,QzP,MX
MRV116,68,69,I1,QzP,MX
MRV116,69,70,I1,QzP,MX
MRV116,70,71,I1,QzP,MX
MRV116,71,72,I1,QzP,MX
MRV116,72,73,I1,QzP,MX
MRV116,73,74,I1,QzP,MX
MRV116,74,75,I1,QzP,MX
MRV116,75,76,I1,QzP,MX
MRV116,76,77,I1,QzP,MX
MRV116,77,78,I1,QzP,MX
MRV116,78,79,I1,QzP,MX
MRV116,79,80,I1,QzP,MX
MRV116,80,81,I1,QzP,MX
MRV116,81,82,I1,QzP,MX
MRV116,82,83,I1,QzP,MX
MRV116,83,84,I1,QzP,MX
MRV116,84,85,I1,QzP,MX
MRV116,85,86,I1,QzP,MX
MRV116,86,87,I1,QzP,MX
MRV116,87,88,I1,QzP,MX
MRV116,88,89,I1,QzP,MX
MRV116,89,90,I1,QzP,MX
MRV116,90,91,I1,QzP,MX
MRV116,91,92,I1,QzP,MX
MRV116,92,93,I1,QzP,MX
MRV116,93,94,I1,QzP,MX
MRV116,94,95,I1,QzP,MX
MRV116,95,96,I1,QzP,MX
MRV116,96,97,I1,QzP,MX
MRV116,97,98,I1,QzP,MX
MRV116,98,99,I1,QzP,MX
MRV116,99,100,I1,QzP,MX
MRV116,100,101,I1,QzP,MX
MRV116,101,102,I1,QzP,MX
MRV116,102,103,I1,QzP,MX
MRV116,103,104,I1,QzP,MX
MRV116,104,105,I1,QzP,MX
MRV116,105,106,I1,QzP,MX
MRV116,106,107,I1,QzP,MX
MRV116,107,108,I1,QzP,MX
MRV116,108,109,I1,QzP,MX
MRV116,109,110,I1,QzP,MX
MRV116,110,111,I1,QzP,MX
MRV116,111,112,I1,QzP,MX
MRV116,112,113,I1,QzP,MX
MRV116,113,114,I1,QzP,MX
MRV116,114,115,I1,QzP,MX
MRV116,115,116,I1,QzP,MX
MRV116,116,117,I1,QzP,MX
MRV116,117,118,I1,QzP,MX
MRV116,118,119,I1,QzP,MX
MRV116,119,120,I1,QzP,MX
MRV116,120,121,I1,QzP,MX
MRV116,121,122,I1,QzP,MX
MRV116,122,123,I1,QzP,MX
MRV116,123,124,I1,QzP,MX
MRV116,124,125,I1,QzP,MX
MRV116,125,126,I1,QzP,MX
MRV116,126,127,I1,QzP,MX
MRV116,127,128,I1,QzP,MX
MRV116,128,129,I1,QzP,MX
MRV116,129,130,I1,QzP,MX
MRV116,130,131,I1,QzP,MX
MRV116,131,132,I1,QzP,MX
MRV116,132,133,I1,QzP,MX
MRV116,133,134,I1,QzP,MX
MRV116,134,135,I1,QzP,MX
MRV116,135,136,I1,QzP,MX
MRV116,136,137,I1,QzP,MX
MRV116,137,138,I1,QzP,MX
MRV116,138,139,I1,QzP,MX
MRV116,139,140,I1,QzP,MX
MRV116,140,141,I1,QzP,MX
MRV116,141,142,I1,QzP,MX
MRV116,142,143,I1,QzP,MX
MRV116,143,144,I1,QzP,MX
MRV116,144,145,I1,QzP,MX
MRV116,145,146,I1,QzP,MX
MRV116,146,147,I1,QzP,MX
MRV116,147,148,I1,QzP,MX
MRV116,148,149,I1,QzP,MX
MRV116,149,150,I1,QzP,MX
MRV116,150,151,I1,QzP,MX
MRV116,151,152,I1,QzP,MX
MRV116,152,153,I1,QzP,MX
MRV116,153,154,I1,QzP,MX
MRV116,154,155,I1,QzP,MX
MRV116,155,156,I1,QzP,MX
MRV116,156,157,I1,QzP,MX
MRV116,157,158,I1,QzP,MX
MRV116,158,159,I1,QzP,MX
MRV116,159,160,I1,QzP,MX
MRV116,160,161,I1,QzP,MX
MRV116,161,162,I1,QzP,MX
MRV116,162,163,I1,QzP,MX
MRV116,163,164,I1,QzP,MX
MRV116,164,165,I1,QzP,MX
MRV116,165,166,I1,QzP,MX
MRV116,166,167,I1,QzP,MX
MRV116,167,168,I1,QzP,MX
MRV116,168,169,D3,AvT,MX
MRV116,169,170,D3,AvT,MX
MRV116,170,171,D3,AvT,MX
MRV116,171,172,D3,AvT,MX
MRV116,172,173,D3,AvT,MX
MRV116,173,174,D3,AvT,MX
MRV116,174,175,D3,AvT,MX
MRV116,175,176,D3,AvT,MX
MRV116,176,177,D3,AvT,MX
MRV116,177,178,D3,AvT,MX
MRV116,178,179,D3,AvT,MX
MRV116,179,180,D3,AvT,MX
MRV116,180,181,D3,AvT,MX
MRV116,181,182,D3,AvT,MX
MRV116,182,183,D3,AvT,MX
MRV116,183,184,D3,AvT,MX
MRV116,184,185,D3,AvT,MX
MRV116,185,186,D3,AvT,MX
MRV116,186,187,D3,AvT,MX
MRV116,187,188,D3,AvT,MX
MRV116,188,189,D3,AvT,MX
MRV116,189,190,D3,AvT,MX
MRV116,190,191,D3,AvT,MX
MRV116,191,192,D3,AvT,PM
MRV116,192,193,D3,AvT,PM
MRV116,193,194,D3,AvT,PM
MRV116,194,195,D3,AvT,PM
MRV116,195,196,D3,AvT,PM
MRV116,196,197,D3,AvT,PM
MRV116,197,198,D3,AvT,PM
MRV116,198,199,D3,AvT,PM
MRV116,199,200,D3,AvT,PM
MRV116,200,201,D3,AvT,PM
MRV116,201,202,D3,AvT,PM
MRV116,202,203,D3,AvT,PM
MRV116,203,204,D3,AvT,PM
MRV116,204,205,D3,AvT,PM
MRV116,205,206,D3,AvT,PM
MRV116,206,207,D3,AvT,PM
MRV116,207,208,D3,AvT,PM
MRV116,208,209,D3,AvT,PM
MRV116,209,210,D3,AvT,PM
MRV116,210,211,D3,AvT,PM
MRV116,211,212,D3,AvT,PM
MRV116,212,213,D3,AvT,PM
MRV116,213,214,D3,AvT,PM
MRV116,214,215,D3,AvT,PM
MRV116,215,216,D3,AvT,PM
MRV116,216,217,D3,AvT,PM
MRV116,217,218,D3,AvT,PM
MRV116,218,219,D3,AvT,PM
MRV116,219,220,D3,AvT,PM
MRV116,220,221,D3,AvT,PM
MRV116,221,222,D3,AvT,PM
MRV116,222,223,D3,AvT,PM
MRV116,223,224,D3,AvT,PM
MRV116,224,225,D3,AvT,PM
MRV116,225,226,D3,AvT,PM
MRV116,226,227,D3,AvT,PM
MRV116,227,228,D3,AvT,PM
MRV116,228,229,D3,AvT,PM
MRV116,229,230,D3,AvT,PM
MRV116,230,231,D3,AvT,PM
MRV116,231,232,D3,AvT,PM
MRV116,232,233,D3,AvT,PM
MRV116,233,234,D3,AvT,PM
MRV116,234,235,D3,AvT,PM
MRV116,235,236,D3,AvT,PM
MRV116,236,237,D3,AvT,PM
MRV116,237,238,D3,AvT,PM
MRV116,238,239,D3,AvT,PM
MRV116,239,240,D3,AvT,PM
MRV116,240,241,D3,AvT,PM
MRV116,241,242,D3,AvT,PM
MRV116,242,243,D3,AvT,PM
MRV116,243,244,D3,AvT,PM
MRV116,244,245,D3,AvT,PM
MRV116,245,246,D3,AvT,PM
MRV116,246,247,D3,AvT,PM
MRV116,247,248,D3,AvT,PM
MRV116,248,249,D3,AvT,PM
MRV116,249,250,D3,AvT,PM
MRV117,0,1,I1,QzP,OX
MRV117,1,2,I1,QzP,OX
MRV117,2,3,I1,QzP,OX
MRV117,3,4,I1,QzP,OX
MRV117,4,5,I1,QzP,OX
MRV117,5,6,I1,QzP,OX
MRV117,6,7,I1,QzP,OX
MRV117,7,8,I1,QzP,OX
MRV117,8,9,I1,QzP,OX
MRV117,9,10,I1,QzP,OX
MRV117,10,11,I1,QzP,OX
MRV117,11,12,I1,QzP,OX
MRV117,12,13,I1,QzP,OX
MRV117,13,14,I1,QzP,OX
MRV117,14,15,I1,QzP,OX
MRV117,15,16,I1,QzP,OX
MRV117,16,17,I1,QzP,OX
MRV117,17,18,I1,QzP,OX
MRV117,18,19,I1,QzP,OX
MRV117,19,20,I1,QzP,OX
MRV117,20,21,I1,QzP,OX
MRV117,21,22,I1,QzP,OX
MRV117,22,23,I1,QzP,OX
MRV117,23,24,I1,QzP,OX
MRV117,24,25,I1,QzP,OX
MRV117,25,26,I1,QzP,OX
MRV117,26,27,I1,QzP,OX
MRV117,27,28,I1,QzP,OX
MRV117,28,29,I1,QzP,OX
MRV117,29,30,I1,QzP,OX
MRV117,30,31,I1,QzP,OX
MRV117,31,32,I1,QzP,OX
MRV117,32,33,I1,QzP,OX
MRV117,33,34,I1,QzP,OX
MRV117,34,35,I1,QzP,OX
MRV117,35,36,I1,QzP,MX
MRV117,36,37,I1,QzP,MX
MRV117,37,38,I1,QzP,MX
MRV117,38,39,I1,QzP,MX
MRV117,39,40,I1,QzP,MX
MRV117,40,41,I1,QzP,MX
MRV117,41,42,I1,QzP,MX
MRV117,42,43,I1,QzP,MX
MRV117,43,44,I1,QzP,MX
MRV117,44,45,I1,QzP,MX
MRV117,45,46,I1,QzP,MX
MRV117,46,47,I1,QzP,MX
MRV117,47,48,I1,QzP,MX
MRV117,48,49,I1,QzP,MX
MRV117,49,50,I1,QzP,MX
MRV117,50,51,I1,QzP,MX
MRV117,51,52,I1,QzP,MX
MRV117,52,53,I1,QzP,MX
MRV117,53,54,I1,QzP,MX
MRV117,54,55,I1,QzP,MX
MRV117,55,56,I1,QzP,MX
MRV117,56,57,I1,QzP,MX
MRV117,57,58,I1,QzP,MX
MRV117,58,59,I1,QzP,MX
MRV117,59,60,I1,QzP,MX
MRV117,60,61,I1,QzP,MX
MRV117,61,62,I1,QzP,MX
MRV117,62,63,I1,QzP,MX
MRV117,63,64,I1,QzP,MX
MRV117,64,65,I1,QzP,MX
MRV117,65,66,I1,QzP,MX
MRV117,66,67,I1,QzP,MX
MRV117,67,68,I1,QzP,MX
MRV117,68,69,I1,QzP,MX
MRV117,69,70,I1,QzP,MX
MRV117,70,71,I1,QzP,MX
MRV117,71,72,I1,QzP,MX
MRV117,72,73,I1,QzP,MX
MRV117,73,74,I1,QzP,MX
MRV117,74,75,I1,QzP,MX
MRV117,75,76,I1,QzP,MX
MRV117,76,77,I1,QzP,MX
MRV117,77,78,I1,QzP,MX
MRV117,78,79,I1,QzP,MX
MRV117,79,80,I1,QzP,MX
MRV117,80,81,I1,QzP,MX
MRV117,81,82,I1,QzP,MX
MRV117,82,83,I1,QzP,MX
MRV117,83,84,I1,QzP,MX
MRV117,84,85,I1,QzP,MX
MRV117,85,86,I1,QzP,MX
MRV117,86,87,I1,QzP,MX
MRV117,87,88,I1,QzP,MX
MRV117,88,89,I1,QzP,MX
MRV117,89,90,I1,QzP,MX
MRV117,90,91,I1,QzP,MX
MRV117,91,92,I1,QzP,MX
MRV117,92,93,I1,QzP,MX
MRV117,93,94,I1,QzP,MX
MRV117,94,95,I1,QzP,MX
MRV117,95,96,I1,QzP,MX
MRV117,96,97,I1,QzP,MX
MRV117,97,98,I1,QzP,MX
MRV117,98,99,I1,QzP,MX
MRV117,99,100,I1,QzP,MX
MRV117,100,101,I1,QzP,MX
MRV117,101,102,I1,QzP,MX
MRV117,102,103,I1,QzP,MX
MRV117,103,104,I1,QzP,MX
MRV117,104,105,I1,QzP,MX
MRV117,105,106,I1,QzP,MX
MRV117,106,107,I1,QzP,MX
MRV117,107,108,I1,QzP,MX
MRV117,108,109,I1,QzP,MX
MRV117,109,110,I1,QzP,MX
MRV117,110,111,I1,QzP,MX
MRV117,111,112,I1,QzP,MX
MRV117,112,113,I1,QzP,MX
MRV117,113,114,I1,QzP,MX
MRV117,114,115,I1,QzP,MX
MRV117,115,116,I1,QzP,MX
MRV117,116,117,I1,QzP,MX
MRV117,117,118,I1,QzP,MX
MRV117,118,119,I1,QzP,MX
MRV117,119,120,I1,QzP,MX
MRV117,120,121,I1,QzP,MX
MRV117,121,122,I1,QzP,MX
MRV117,122,123,I1,QzP,MX
MRV117,123,124,I1,QzP,MX
MRV117,124,125,I1,QzP,MX
MRV117,125,126,I1,QzP,MX
MRV117,126,127,I1,QzP,MX
MRV117,127,128,I1,QzP,MX
MRV117,128,129,I1,QzP,MX
MRV117,129,130,I1,QzP,MX
MRV117,130,131,I1,QzP,MX
MRV117,131,132,I1,QzP,MX
MRV117,132,133,I1,QzP,MX
MRV117,133,134,I1,QzP,MX
MRV117,134,135,I1,QzP,MX
MRV117,135,136,I1,QzP,MX
MRV117,136,137,I1,QzP,MX
MRV117,137,138,I1,QzP,MX
MRV117,138,139,I1,QzP,MX
MRV117,139,140,I1,QzP,MX
MRV117,140,141,I1,QzP,MX
MRV117,141,142,I1,QzP,MX
MRV117,142,143,I1,QzP,MX
MRV117,143,144,I1,QzP,MX
MRV117,144,145,I1,QzP,MX
MRV117,145,146,I1,QzP,MX
MRV117,146,147,I1,QzP,MX
MRV117,147,148,I1,QzP,MX
MRV117,148,149,I1,QzP,MX
MRV117,149,150,I1,QzP,MX
MRV117,150,151,I1,QzP,MX
MRV117,151,152,I1,QzP,MX
MRV117,152,153,I1,QzP,MX
MRV117,153,154,I1,QzP,MX
MRV117,154,155,I1,QzP,MX
MRV117,155,156,I1,QzP,MX
MRV117,156,157,I1,QzP,MX
MRV117,157,158,I1,QzP,MX
MRV117,158,159,I1,QzP,MX
MRV117,159,160,I1,QzP,MX
MRV117,160,161,I1,QzP,MX
MRV117,161,162,I1,QzP,MX
MRV117,162,163,I1,QzP,MX
MRV117,163,164,I1,QzP,MX
MRV117,164,165,I1,QzP,MX
MRV117,165,166,I1,QzP,MX
MRV117,166,167,I1,QzP,MX
MRV117,167,168,I1,QzP,MX
MRV117,168,169,I1,QzP,MX
MRV117,169,170,I1,QzP,MX
MRV117,170,171,I1,QzP,MX
MRV117,171,172,I1,QzP,MX
MRV117,172,173,I1,QzP,MX
MRV117,173,174,I1,QzP,MX
MRV117,174,175,I1,QzP,MX
MRV117,175,176,I1,QzP,MX
MRV117,176,177,I1,QzP,MX
MRV117,177,178,I1,QzP,MX
MRV117,178,179,I1,QzP,MX
MRV117,179,180,I1,QzP,MX
MRV117,180,181,I1,QzP,MX
MRV117,181,182,I1,QzP,MX
MRV117,182,183,I1,QzP,MX
MRV117,183,184,I1,QzP,MX
MRV117,184,185,I1,QzP,MX
MRV117,185,186,I1,QzP,MX
MRV117,186,187,I1,QzP,MX
MRV117,187,188,I1,QzP,MX
MRV117,188,189,I1,QzP,MX
MRV117,189,190,I1,QzP,MX
MRV117,190,191,I1,QzP,MX
MRV117,191,192,I1,QzP,MX
MRV117,192,193,I1,QzP,MX
MRV117,193,194,I1,QzP,MX
MRV117,194,195,D3,AvT,MX
MRV117,195,196,D3,AvT,MX
MRV117,196,197,D3,AvT,MX
MRV117,197,198,D3,AvT,MX
MRV117,198,199,D3,AvT,MX
MRV117,199,200,D3,AvT,MX
MRV117,200,201,D3,AvT,MX
MRV117,201,202,D3,AvT,MX
MRV117,202,203,D3,AvT,MX
MRV117,203,204,D3,AvT,MX
MRV117,204,205,D3,AvT,MX
MRV117,205,206,D3,AvT,MX
MRV117,206,207,D3,AvT,MX
MRV117,207,208,D3,AvT,MX
MRV117,208,209,D3,AvT,MX
MRV117,209,210,D3,AvT,MX
MRV117,210,211,D3,AvT,MX
MRV117,211,212,D3,AvT,MX
MRV117,212,213,D3,AvT,MX
MRV117,213,214,D3,AvT,PM
MRV117,214,215,D3,AvT,PM
MRV117,215,216,D3,AvT,PM
MRV117,216,217,D3,AvT,PM
MRV117,217,218,D3,AvT,PM
MRV117,218,219,D3,AvT,PM
MRV117,219,220,D3,AvT,PM
MRV117,220,221,D3,AvT,PM
MRV117,221,222,D3,AvT,PM
MRV117,222,223,D3,AvT,PM
MRV117,223,224,D3,AvT,PM
MRV117,224,225,D3,AvT,PM
MRV117,225,226,D3,AvT,PM
MRV117,226,227,D3,AvT,PM
MRV117,227,228,D3,AvT,PM
MRV117,228,229,D3,AvT,PM
MRV117,229,230,D3,AvT,PM
MRV117,230,231,D3,AvT,PM
MRV117,231,232,D3,AvT,PM
MRV117,232,233,D3,AvT,PM
MRV117,233,234,D3,AvT,PM
MRV117,234,235,D3,AvT,PM
MRV117,235,236,D3,AvT,PM
MRV117,236,237,D3,AvT,PM
MRV117,237,238,D3,AvT,PM
MRV117,238,239,D3,AvT,PM
MRV117,239,240,D3,AvT,PM
MRV117,240,241,D3,AvT,PM
MRV117,241,242,D3,AvT,PM
MRV117,242,243,D3,AvT,PM
MRV117,243,244,D3,AvT,PM
MRV117,244,245,D3,AvT,PM
MRV117,245,246,D3,AvT,PM
MRV117,246,247,D3,AvT,PM
MRV117,247,248,D3,AvT,PM
MRV117,248,249,D3,AvT,PM
MRV117,249,250,D3,AvT,PM
MRV118,0,1,I1,QzP,OX
MRV118,1,2,I1,QzP,OX
MRV118,2,3,I1,QzP,OX
MRV118,3,4,I1,QzP,OX
MRV118,4,5,I1,QzP,OX
MRV118,5,6,I1,QzP,OX
MRV118,6,7,I1,QzP,OX
MRV118,7,8,I1,QzP,OX
MRV118,8,9,I1,QzP,OX
MRV118,9,10,I1,QzP,OX
MRV118,10,11,I1,QzP,OX
MRV118,11,12,I1,QzP,OX
MRV118,12,13,I1,QzP,OX
MRV118,13,14,I1,QzP,OX
MRV118,14,15,I1,QzP,OX
MRV118,15,16,I1,QzP,OX
MRV118,16,17,I1,QzP,OX
MRV118,17,18,I1,QzP,OX
MRV118,18,19,I1,QzP,OX
MRV118,19,20,I1,QzP,OX
MRV118,20,21,I1,QzP,OX
MRV118,21,22,I1,QzP,OX
MRV118,22,23,I1,QzP,OX
MRV118,23,24,I1,QzP,OX
MRV118,24,25,I1,QzP,OX
MRV118,25,26,I1,QzP,OX
MRV118,26,27,I1,QzP,OX
MRV118,27,28,I1,QzP,OX
MRV118,28,29,I1,QzP,OX
MRV118,29,30,I1,QzP,OX
MRV118,30,31,I1,QzP,OX
MRV118,31,32,I1,QzP,OX
MRV118,32,33,I1,QzP,OX
MRV118,33,34,I1,QzP,MX
MRV118,34,35,I1,QzP,MX
MRV118,35,36,I1,QzP,MX
MRV118,36,37,I1,QzP,MX
MRV118,37,38,I1,QzP,MX
MRV118,38,39,I1,QzP,MX
MRV118,39,40,I1,QzP,MX
MRV118,40,41,I1,QzP,MX
MRV118,41,42,I1,QzP,MX
MRV118,42,43,I1,QzP,MX
MRV118,43,44,I1,QzP,MX
MRV118,44,45,I1,QzP,MX
MRV118,45,46,I1,QzP,MX
MRV118,46,47,I1,QzP,MX
MRV118,47,48,I1,QzP,MX
MRV118,48,49,I1,QzP,MX
MRV118,49,50,I1,QzP,MX
MRV118,50,51,I1,QzP,MX
MRV118,51,52,I1,QzP,MX
MRV118,52,53,I1,QzP,MX
MRV118,53,54,I1,QzP,MX
MRV118,54,55,I1,QzP,MX
MRV118,55,56,I1,QzP,MX
MRV118,56,57,I1,QzP,MX
MRV118,57,58,I1,QzP,MX
MRV118,58,59,I1,QzP,MX
MRV118,59,60,I1,QzP,MX
MRV118,60,61,I1,QzP,MX
MRV118,61,62,I1,QzP,MX
MRV118,62,63,I1,QzP,MX
MRV118,63,64,I1,QzP,MX
MRV118,64,65,I1,QzP,MX
MRV118,65,66,I1,QzP,MX
MRV118,66,67,I1,QzP,MX
MRV118,67,68,I1,QzP,MX
MRV118,68,69,I1,QzP,MX
MRV118,69,70,I1,QzP,MX
MRV118,70,71,I1,QzP,MX
MRV118,71,72,I1,QzP,MX
MRV118,72,73,I1,QzP,MX
MRV118,73,74,I1,QzP,MX
MRV118,74,75,I1,QzP,MX
MRV118,75,76,I1,QzP,MX
MRV118,76,77,I1,QzP,MX
MRV118,77,78,I1,QzP,MX
MRV118,78,79,I1,QzP,MX
MRV118,79,80,I1,QzP,MX
MRV118,80,81,I1,QzP,MX
MRV118,81,82,I1,QzP,MX
MRV118,82,83,I1,QzP,MX
MRV118,83,84,I1,QzP,MX
MRV118,84,85,I1,QzP,MX
MRV118,85,86,I1,QzP,MX
MRV118,86,87,I1,QzP,MX
MRV118,87,88,I1,QzP,MX
MRV118,88,89,I1,QzP,MX
MRV118,89,90,I1,QzP,MX
MRV118,90,91,I1,QzP,MX
MRV118,91,92,I1,QzP,MX
MRV118,92,93,I1,QzP,MX
MRV118,93,94,I1,QzP,MX
MRV118,94,95,I1,QzP,MX
MRV118,95,96,I1,QzP,MX
MRV118,96,97,I1,QzP,MX
MRV118,97,98,I1,QzP,MX
MRV118,98,99,I1,QzP,MX
MRV118,99,100,I1,QzP,MX
MRV118,100,101,I1,QzP,MX
MRV118,101,102,I1,QzP,MX
MRV118,102,103,I1,QzP,MX
MRV118,103,104,I1,QzP,MX
MRV118,104,105,I1,QzP,MX
MRV118,105,106,I1,QzP,MX
MRV118,106,107,I1,QzP,MX
MRV118,107,108,I1,QzP,MX
MRV118,108,109,I1,QzP,MX
MRV118,109,110,I1,QzP,MX
MRV118,110,111,I1,QzP,MX
MRV118,111,112,I1,QzP,MX
MRV118,112,113,I1,QzP,MX
MRV118,113,114,I1,QzP,MX
MRV118,114,115,I1,QzP,MX
MRV118,115,116,I1,QzP,MX
MRV118,116,117,I1,QzP,MX
MRV118,117,118,I1,QzP,MX
MRV118,118,119,I1,QzP,MX
MRV118,119,120,I1,QzP,MX
MRV118,120,121,I1,QzP,MX
MRV118,121,122,I1,QzP,MX
MRV118,122,123,I1,QzP,MX
MRV118,123,124,I1,QzP,MX
MRV118,124,125,I1,QzP,MX
MRV118,125,126,I1,QzP,MX
MRV118,126,127,I1,QzP,MX
MRV118,127,128,I1,QzP,MX
MRV118,128,129,I1,QzP,MX
MRV118,129,130,I1,QzP,MX
MRV118,130,131,I1,QzP,MX
MRV118,131,132,I1,QzP,MX
MRV118,132,133,I1,QzP,MX
MRV118,133,134,I1,QzP,MX
MRV118,134,135,I1,QzP,MX
MRV118,135,136,I1,QzP,MX
MRV118,136,137,I1,QzP,MX
MRV118,137,138,I1,QzP,MX
MRV118,138,139,I1,QzP,MX
MRV118,139,140,I1,QzP,MX
MRV118,140,141,I1,QzP,MX
MRV118,141,142,I1,QzP,MX
MRV118,142,143,I1,QzP,MX
MRV118,143,144,I1,QzP,MX
MRV118,144,145,I1,QzP,MX
MRV118,145,146,I1,QzP,MX
MRV118,146,147,I1,QzP,MX
MRV118,147,148,I1,QzP,MX
MRV118,148,149,I1,QzP,MX
MRV118,149,150,I1,QzP,MX
MRV118,150,151,I1,QzP,MX
MRV118,151,152,I1,QzP,MX
MRV118,152,153,I1,QzP,MX
MRV118,153,154,I1,QzP,MX
MRV118,154,155,I1,QzP,MX
MRV118,155,156,I1,QzP,MX
MRV118,156,157,I1,QzP,MX
MRV118,157,158,I1,QzP,MX
MRV118,158,159,I1,QzP,MX
MRV118,159,160,I1,QzP,MX
MRV118,160,161,I1,QzP,MX
MRV118,161,162,I1,QzP,MX
MRV118,162,163,I1,QzP,MX
MRV118,163,164,I1,QzP,MX
MRV118,164,165,I1,QzP,MX
MRV118,165,166,I1,QzP,MX
MRV118,166,167,I1,QzP,MX
MRV118,167,168,I1,QzP,MX
MRV118,168,169,I1,QzP,MX
MRV118,169,170,I1,QzP,MX
MRV118,170,171,I1,QzP,MX
MRV118,171,172,I1,QzP,MX
MRV118,172,173,I1,QzP,MX
MRV118,173,174,I1,QzP,MX
MRV118,174,175,I1,QzP,MX
MRV118,175,176,I1,QzP,MX
MRV118,176,177,I1,QzP,MX
MRV118,177,178,I1,QzP,MX
MRV118,178,179,I1,QzP,MX
MRV118,179,180,I1,QzP,MX
MRV118,180,181,I1,QzP,MX
MRV118,181,182,I1,QzP,MX
MRV118,182,183,I1,QzP,MX
MRV118,183,184,I1,QzP,MX
MRV118,184,185,I1,QzP,MX
MRV118,185,186,I1,QzP,MX
MRV118,186,187,I1,QzP,MX
MRV118,187,188,I1,QzP,MX
MRV118,188,189,I1,QzP,MX
MRV118,189,190,I1,QzP,MX
MRV118,190,191,I1,QzP,MX
MRV118,191,192,I1,QzP,MX
MRV118,192,193,I1,QzP,MX
MRV118,193,194,I1,QzP,MX
MRV118,194,195,I1,QzP,MX
MRV118,195,196,I1,QzP,MX
MRV118,196,197,I1,QzP,MX
MRV118,197,198,I1,QzP,MX
MRV118,198,199,I1,QzP,MX
MRV118,199,200,I1,QzP,MX
MRV118,200,201,I1,QzP,MX
MRV118,201,202,I1,QzP,MX
MRV118,202,203,I1,QzP,MX
MRV118,203,204,I1,QzP,MX
MRV118,204,205,I1,QzP,MX
MRV118,205,206,I1,QzP,MX
MRV118,206,207,I1,QzP,MX
MRV118,207,208,I1,QzP,MX
MRV118,208,209,I1,QzP,MX
MRV118,209,210,I1,QzP,MX
MRV118,210,211,I1,QzP,MX
MRV118,211,212,I1,QzP,MX
MRV118,212,213,I1,QzP,MX
MRV118,213,214,I1,QzP,MX
MRV118,214,215,I1,QzP,MX
MRV118,215,216,I1,QzP,MX
MRV118,216,217,I1,QzP,MX
MRV118,217,218,I1,QzP,MX
MRV118,218,219,I1,QzP,MX
MRV118,219,220,I1,QzP,MX
